component_name,cultivar_name,harvest_yield,humidity_rh,temperature_c,vapor_pressure_deficit,co2_ppm,fan_intensity,light_intensity,light_on_minutes,irrigation_minutes,grow_room
Red Oakleaf,3SX3806,18.124,62.3896679487179,23.0200025641025,1.0584861923103,1119.05262237762,240.0,255.0,49.4,55.3,Grow_1
Red Oakleaf,3SX3806,18.135,66.1517179487179,23.3885897435897,0.97494041057184,1138.51602564102,240.0,255.0,52.7,58.3,Grow_1
Curly Iceberg,Cristabel,18.142,70.4072489898989,21.755157070707,0.769599058701129,1203.10172494172,240.0,216.9,50.9,54.8,Grow_5
Curly Iceberg,Cristabel,18.148,63.6169358974359,22.5546282051282,0.996376504366814,1077.97371794871,240.0,216.9,49.5,55.4,Grow_3
Curly Iceberg,Cristabel,18.153,55.7614038461538,23.8766666666666,1.3117249741912,1091.47167832167,240.0,216.9,53.0,58.8,Grow_4
Curly Iceberg,Cristabel,18.171,62.3336217948717,23.1349551282051,1.06696817366203,1043.075,240.0,216.9,50.7,56.9,Grow_3
Butterhead,Fairly,18.175,54.5143653846153,22.4672179487179,1.23775035089911,1047.01754079254,240.0,228.0,52.9,59.3,Grow_2
Butterhead,Fairly,18.181,68.5888278388278,23.4984294871794,0.910435290672168,1120.94627039627,240.0,228.0,49.2,53.4,Grow_5
Red Oakleaf,3SX3806,18.202,63.1981666666666,23.051173076923,1.0396432922847,1049.71579254079,240.0,255.0,53.6,59.5,Grow_2
Curly Iceberg,Cristabel,18.209,67.8902103729603,23.5780336052836,0.934119157739712,1121.77699134199,240.0,228.0,51.8,56.8,Grow_1
Green Romaine,Green Forest,18.229,65.1251666666666,22.5238589743589,0.953061573641413,1083.62243589743,240.0,238.0,53.5,59.0,Grow_1
Butterhead,Fairly,18.231,61.5193901098901,22.3038168498168,1.03720806565001,1203.47546620046,240.0,228.0,52.6,58.9,Grow_5
Butterhead,Fairly,18.246,60.270391025641,23.792391025641,1.17225100883385,1054.07045454545,240.0,228.0,51.2,56.8,Grow_1
Curly Iceberg,Cristabel,18.264,56.5992261904762,21.9484702380952,1.14522842823222,1171.76455211455,240.0,216.9,48.3,51.9,Grow_5
Red Oakleaf,3SX3806,18.272,64.6445311355311,23.0695197802197,0.999797859611455,1043.93257575757,240.0,249.8,49.7,55.6,Grow_2
Curly Iceberg,Cristabel,18.303,64.2471538461538,22.7281858974359,0.988330249171626,1017.21602564102,240.0,216.9,53.2,59.1,Grow_3
Curly Iceberg,Cristabel,18.321,70.8075512820512,23.6494551282051,0.853573405685556,1031.45833333333,240.0,216.9,52.7,58.5,Grow_3
Curly Iceberg,Cristabel,18.344,66.0348589743589,23.2006987179487,0.967444398821085,1084.28333333333,240.0,216.9,51.1,56.9,Grow_3
Curly Iceberg,Cristabel,18.345,61.9849615384615,22.4230512820512,1.03186294790638,1017.21602564102,240.0,216.9,49.3,55.1,Grow_3
Curly Iceberg,Cristabel,18.409,65.9787051282051,23.3146025641025,0.975971975524548,1132.0659090909,240.0,216.9,52.9,58.8,Grow_1
Curly Iceberg,Cristabel,18.444,67.0618141025641,23.0336089743589,0.928768370875787,1084.28333333333,240.0,216.9,51.1,56.9,Grow_3
Butterhead,Fairly,18.46,59.9274267399267,23.1190778388278,1.1361376933243,1122.42249417249,240.0,228.0,53.6,59.3,Grow_5
Green Romaine,Green Forest,18.463,58.3682884615384,21.9837628205128,1.09971039608349,1031.59015151515,240.0,238.0,53.9,59.9,Grow_3
Butterhead,Fairly,18.467,68.1390833333333,21.6891217948718,0.826789980419686,1186.33199300699,240.0,228.0,52.9,55.7,Grow_5
Butterhead,Fairly,18.526,65.9416877289377,23.4814633699633,0.986061994238579,1071.15731934731,240.0,228.0,52.8,58.8,Grow_1
Curly Iceberg,Cristabel,18.54,66.1694423076923,23.7113205128205,0.995099171186518,1069.63787878787,240.0,216.9,50.3,56.0,Grow_3
Butterhead,Fairly,18.566,64.2449331501831,23.6540549450549,1.04508533955504,1114.92115384615,240.0,228.0,49.6,56.1,Grow_5
Butterhead,Fairly,18.573,61.5516053113553,22.4448324175824,1.04487207715089,1065.39615384615,240.0,228.0,50.0,56.7,Grow_3
Curly Iceberg,Cristabel,18.579,65.8895705128205,23.2393397435897,0.974371248883377,1109.03525641025,240.0,216.9,49.5,53.9,Grow_5
Curly Iceberg,Cristabel,18.59,68.1364221611721,23.0709377289377,0.900862931498523,1129.22861305361,240.0,216.9,52.7,58.0,Grow_5
Curly Iceberg,Cristabel,18.616,69.4848253690753,22.3225021367521,0.822068045692333,1203.10172494172,240.0,216.9,48.8,54.8,Grow_5
Butterhead,Fairly,18.673,65.672423076923,23.5948076923076,1.00005324194945,1074.98951048951,240.0,228.0,49.9,56.1,Grow_4
Curly Iceberg,Cristabel,18.688,65.8026474358974,22.3714871794871,0.925343845576608,1071.96666666666,240.0,228.0,55.3,58.6,Grow_3
Curly Iceberg,Cristabel,18.73,68.0054743589743,22.5855833333333,0.878366331161713,1115.65827505827,240.0,216.9,53.7,59.4,Grow_5
Curly Iceberg,Cristabel,18.739,65.5383333333333,23.2808653846153,0.985933484512868,1138.50606060606,240.0,216.9,53.7,59.6,Grow_1
Butterhead,Fairly,18.741,62.9818553113553,22.4874532967033,1.00898837152226,1040.25769230769,240.0,228.0,43.6,49.7,Grow_1
Butterhead,Fairly,18.757,65.2366025641025,22.0436025641025,0.921679656822331,1182.4634032634,240.0,228.0,53.3,56.2,Grow_5
Butterhead,Fairly,18.805,66.4809465811965,21.6682371794871,0.868964490002099,1022.23409090909,240.0,228.0,50.9,56.9,Grow_3
Butterhead,Fairly,18.806,65.6166576923077,23.4032666666666,0.990896449201121,1110.55402097902,240.0,228.0,50.3,56.7,Grow_2
Curly Iceberg,Cristabel,18.822,60.3857892156862,23.4340658263305,1.14365755153455,1120.2891025641,240.0,216.9,52.2,57.9,Grow_5
Butterhead,Fairly,18.855,63.4729807692307,22.6062435897435,1.00239676361246,1137.91474358974,240.0,228.0,50.2,56.1,Grow_1
Butterhead,Fairly,18.855,62.1831153846153,21.8357051282051,0.990154853279571,1084.74545454545,240.0,228.0,52.4,58.4,Grow_3
Curly Iceberg,Cristabel,18.858,57.6873589743589,22.8576346153846,1.17934628486873,1084.95559440559,240.0,216.9,53.7,59.4,Grow_4
Butterhead,Fairly,18.9,65.2798076923077,21.8306474358974,0.908794761859521,1121.375,240.0,228.0,55.2,55.5,Grow_2
Butterhead,Fairly,18.904,67.6987243589743,23.1571025641025,0.916834632326498,1150.04871794871,240.0,228.0,51.9,57.8,Grow_2
Butterhead,Fairly,18.917,63.8562564102564,23.4500384615384,1.04420220212251,1021.30833333333,240.0,228.0,52.9,57.1,Grow_3
Curly Iceberg,Cristabel,18.96,61.7000961538461,22.6731025641025,1.05573773388239,1078.30909090909,240.0,216.9,51.2,56.8,Grow_3
Curly Iceberg,Cristabel,18.973,65.7466474358974,22.9496923076923,0.961220172810579,1143.67727272727,240.0,214.4,44.9,51.1,Grow_1
Butterhead,Fairly,18.98,57.9693205128205,22.7983717948717,1.16649287914934,1181.65198135198,240.0,228.0,52.0,57.8,Grow_4
Butterhead,Fairly,18.985,73.1714505494505,22.3423159340659,0.725120301695808,1111.26456876456,240.0,228.0,49.5,54.0,Grow_5
Butterhead,Fairly,19.021,69.9188589743589,22.3116025641025,0.811456735715015,1125.68413752913,240.0,228.0,49.4,55.5,Grow_5
Curly Iceberg,Cristabel,19.042,66.0907756410256,22.419391025641,0.92023309127794,1188.725,240.0,216.9,51.1,56.8,Grow_4
Curly Iceberg,Cristabel,19.059,57.3724584249084,21.8499346153846,1.1174918175558,1174.93333333333,240.0,216.9,53.2,59.4,Grow_5
Curly Iceberg,Cristabel,19.06,67.7866987179487,23.4145064102564,0.929514806002003,1068.56631701631,240.0,228.0,53.6,59.5,Grow_3
Curly Iceberg,Cristabel,19.083,65.9258461538461,22.4580705128205,0.92656502870278,1141.36713286713,240.0,228.0,50.6,56.4,Grow_1
Curly Iceberg,Cristabel,19.092,61.9978012820512,22.9758956043956,1.06625914296592,1191.93712121212,240.0,216.9,51.9,55.5,Grow_4
Butterhead,Fairly,19.099,61.0530192307692,22.8867948717948,1.08803094172572,1068.86666666666,240.0,228.0,53.6,58.9,Grow_3
Butterhead,Fairly,19.17,67.2882371794872,22.3068205128205,0.881339448319109,1077.52395104895,240.0,228.0,52.2,57.9,Grow_3
Curly Iceberg,Cristabel,19.24,67.7667564102564,22.7539679487179,0.893041034375934,1197.76322843822,240.0,216.9,50.3,56.3,Grow_4
Curly Iceberg,Cristabel,19.253,66.4425576923077,23.1965705128205,0.954487635749881,1190.13875291375,240.0,216.9,50.4,56.4,Grow_4
Curly Iceberg,Cristabel,19.259,56.798798076923,22.6684775641025,1.19066510529433,1208.97196969696,240.0,216.9,48.7,54.8,Grow_4
Butterhead,Fairly,19.33,60.8605512820512,21.9847243589743,1.0341452836657,1179.70258741258,240.0,228.0,51.2,57.3,Grow_5
Butterhead,Fairly,19.353,56.7893012820512,23.3217051282051,1.23831461582239,1088.65664335664,240.0,228.0,49.8,56.0,Grow_3
Curly Iceberg,Cristabel,19.4,62.8737628205128,23.5773653846153,1.08183366660821,1176.11969696969,240.0,216.9,53.4,59.5,Grow_4
Curly Iceberg,Cristabel,19.431,66.5902361958161,22.7023904846219,0.923735194132491,1113.19166666666,240.0,216.9,49.0,52.3,Grow_5
Butterhead,Fairly,19.443,65.61525,23.3386923076923,0.986926627653259,1164.70833333333,240.0,228.0,52.8,58.7,Grow_2
Butterhead,Fairly,19.443,60.4369871794871,21.863282051282,1.03753532713096,1135.86969696969,240.0,228.0,53.0,58.6,Grow_5
Curly Iceberg,Cristabel,19.448,66.1417509157509,23.1562802197802,0.961406310761733,1164.70833333333,240.0,216.9,53.8,59.5,Grow_2
Red Oakleaf,3SX3806,19.47,60.6177448717948,22.1781538461538,1.06052162658658,1205.78833333333,240.0,255.0,50.6,56.3,Grow_4
Butterhead,Fairly,19.471,65.1006025641025,22.6393141025641,0.960862619984089,1106.97756410256,240.0,228.0,51.5,54.2,Grow_5
Curly Iceberg,Cristabel,19.473,64.4231153846153,22.5498205128205,0.974596425049281,1077.97371794871,240.0,216.9,49.7,55.4,Grow_3
Butterhead,Fairly,19.542,55.8270064102564,22.3509038461538,1.19379861408839,1044.59207459207,240.0,228.0,53.2,59.1,Grow_3
Butterhead,Fairly,19.542,56.2769102564102,22.964532051282,1.22597109014171,1196.94434731934,240.0,228.0,52.5,58.6,Grow_4
Butterhead,Fairly,19.586,56.9745512820512,22.7027115384615,1.18923375622183,1025.63974358974,240.0,228.0,51.1,56.9,Grow_3
Curly Iceberg,Cristabel,19.626,69.8202047785547,22.9131301864801,0.845381597643963,1116.19166666666,240.0,219.6,49.7,53.2,Grow_5
Butterhead,Fairly,19.649,65.1550833333333,23.6440833333333,1.01795503587419,1130.32727272727,240.0,228.0,51.1,56.5,Grow_1
Curly Iceberg,Cristabel,19.655,52.7695909645909,22.9989743589743,1.35083168802248,1087.625,240.0,216.9,50.6,56.6,Grow_3
Curly Iceberg,Cristabel,19.657,54.6870888278388,21.2419294871794,1.14384893434368,1202.05378787878,240.0,222.45,51.3,53.6,Grow_5
Butterhead,Fairly,19.659,67.4450804195804,21.7532342657342,0.848121674811788,1186.33199300699,240.0,228.0,53.2,55.7,Grow_5
Curly Iceberg,Cristabel,19.669,55.7418076923076,21.5346346153846,1.13731336278126,1048.33484848484,240.0,216.9,53.7,59.7,Grow_2
Butterhead,Fairly,19.688,66.3121666666666,22.2995384615384,0.908036766177379,1139.47884615384,240.0,228.0,53.3,59.2,Grow_2
Butterhead,Fairly,19.727,56.0235576923076,22.1100897435897,1.17119117053946,1035.7391025641,240.0,228.0,52.4,57.9,Grow_2
Butterhead,Fairly,19.737,58.823298076923,23.0483108974358,1.15907404770579,1073.82995337995,240.0,228.0,51.5,56.9,Grow_4
Butterhead,Fairly,19.743,61.1403315018315,22.2933534798534,1.04672833603741,1202.10555555555,240.0,228.0,50.7,56.3,Grow_4
Butterhead,Fairly,19.747,65.1021025641025,23.2705769230769,0.99795545019961,1047.7553030303,240.0,228.0,49.8,54.8,Grow_1
Green Romaine,Green Forest,19.759,68.0400952214452,22.1999203962703,0.85639678633943,1037.34393939393,240.0,238.0,52.8,58.9,Grow_3
Curly Iceberg,Cristabel,19.78,61.1580769230769,24.1276858974359,1.17088293340094,1148.60623543123,240.0,216.9,53.7,59.7,Grow_1
Curly Iceberg,Cristabel,19.807,65.1904679487179,22.2128525641025,0.932591859979572,1068.86818181818,240.0,228.0,49.6,55.5,Grow_1
Butterhead,Fairly,19.831,56.8747435897435,22.7769166666666,1.19547417480126,1036.46666666666,240.0,228.0,49.0,55.2,Grow_2
Butterhead,Fairly,19.834,66.7801237373737,22.8547718253968,0.92617112383395,1197.2068009768,240.0,228.0,46.7,53.8,Grow_4
Curly Iceberg,Cristabel,19.837,60.9909679487179,23.0048076923076,1.09716345583729,1031.5,240.0,216.9,50.5,56.2,Grow_3
Curly Iceberg,Cristabel,19.84,64.8130714285714,22.1521071428571,0.939859618651686,1088.19411421911,240.0,219.6,49.5,55.6,Grow_4
Curly Iceberg,Cristabel,19.882,64.1958214285714,21.7351364468864,0.932827725966179,1180.73787878787,240.0,216.9,49.5,53.4,Grow_5
Curly Iceberg,Cristabel,19.91,71.420673076923,21.5808205128205,0.736772315805215,1188.725,240.0,216.9,50.8,56.8,Grow_4
Butterhead,Fairly,19.926,58.8405884615384,22.5800256410256,1.12766566174013,1135.07424242424,240.0,225.5,45.3,51.6,Grow_1
Green Romaine,Green Forest,19.939,64.149623076923,22.738282051282,0.992742460583224,1059.1842074592,240.0,238.0,52.0,58.2,Grow_2
Butterhead,Fairly,19.977,65.5019166666666,22.3978397435897,0.934681976299151,1037.15874125874,240.0,228.0,51.4,56.8,Grow_3
Green Romaine,Green Forest,19.977,64.8536134615384,21.2833141025641,0.889822353843175,1110.19807692307,240.0,239.7,45.3,48.2,Grow_5
Red Oakleaf,3SX3806,19.982,65.2591282051282,22.8379551282051,0.967839688154033,1119.05262237762,240.0,255.0,50.7,56.3,Grow_1
Butterhead,Fairly,19.999,58.47675,21.7115,1.07887573393411,1135.86969696969,240.0,228.0,50.1,52.5,Grow_5
Curly Iceberg,Cristabel,20.014,65.0923461538461,22.7514487179487,0.967519489050766,1113.19166666666,240.0,216.9,47.7,52.3,Grow_5
Butterhead,Fairly,20.063,65.7143055555555,23.2246166666666,0.977097885025445,1072.40833333333,240.0,228.0,51.1,57.4,Grow_3
Butterhead,Fairly,20.068,66.9351192307692,22.5955423076923,0.906875463660708,1030.84551282051,240.0,228.0,52.5,58.5,Grow_3
Curly Iceberg,Cristabel,20.133,64.364782051282,22.6991025641025,0.984654018125478,1057.73333333333,240.0,205.8,51.0,56.7,Grow_1
Curly Iceberg,Cristabel,20.143,60.4873498168498,22.032163003663,1.05313203221402,1074.80833333333,240.0,219.6,47.9,54.3,Grow_1
Curly Iceberg,Cristabel,20.168,65.6864,22.9160576923076,0.960133990928511,1079.41153846153,240.0,216.9,50.3,56.1,Grow_3
Butterhead,Fairly,20.204,69.5174358974359,22.5686217948717,0.834655682853666,1150.04871794871,240.0,228.0,51.7,57.9,Grow_2
Curly Iceberg,Cristabel,20.214,61.7910769230769,23.2552756410256,1.08999811810174,1107.29364801864,240.0,216.9,53.4,59.2,Grow_5
Curly Iceberg,Cristabel,20.22,71.3020128205128,22.184673076923,0.769001253378839,1189.52086247086,240.0,216.9,50.4,54.1,Grow_5
Green Romaine,Green Forest,20.223,68.8546789044289,22.1903871794871,0.834036647105903,1037.34393939393,240.0,238.0,52.7,58.9,Grow_3
Curly Iceberg,Cristabel,20.289,67.3979935897435,22.3929935897435,0.883984046990945,1026.0159090909,240.0,216.9,50.7,56.3,Grow_3
Curly Iceberg,Cristabel,20.296,66.5069102564102,22.6573974358974,0.922035764486796,1071.03881118881,240.0,216.9,50.9,56.8,Grow_3
Curly Iceberg,Cristabel,20.346,63.7074102564102,23.4284935897435,1.04794700389418,1176.11969696969,240.0,216.9,53.6,59.5,Grow_4
Red Oakleaf,3SX3806,20.351,55.7465439560439,22.7249221611721,1.22375266187189,1172.08333333333,240.0,249.8,53.8,54.3,Grow_4
Green Romaine,Green Forest,20.388,67.9691794871794,21.8825897435897,0.841491698701123,1133.29166666666,240.0,238.0,48.9,54.6,Grow_2
Red Oakleaf,3SX3806,20.388,66.8356602564102,22.6020512820512,0.911950792904829,1132.11974358974,240.0,255.0,51.0,56.7,Grow_5
Curly Iceberg,Cristabel,20.394,69.4663076923077,22.9425576923076,0.854494669282567,1036.41614219114,240.0,216.9,50.6,54.0,Grow_3
Butterhead,Fairly,20.411,63.653043040293,23.8062188644688,1.0731976912043,1125.8303030303,240.0,228.0,54.1,59.5,Grow_1
Curly Iceberg,Cristabel,20.472,71.4137719780219,23.6039395604395,0.833108973115199,1031.45833333333,240.0,216.9,52.8,58.5,Grow_3
Curly Iceberg,Cristabel,20.515,62.912173076923,23.0135256410256,1.0439872600197,1127.50023310023,240.0,219.6,45.9,51.5,Grow_1
Butterhead,Fairly,20.522,64.9287284382284,24.9580779775779,1.10957957708635,1043.72247474747,240.0,228.0,49.7,55.9,Grow_2
Green Romaine,Green Forest,20.542,57.7854294871794,22.4167692307692,1.14529318289104,1049.91666666666,240.0,238.0,49.9,55.7,Grow_2
Butterhead,Fairly,20.545,63.7627774725274,23.4880924908424,1.0493969115977,1115.21515151515,240.0,225.5,46.4,53.1,Grow_1
Butterhead,Fairly,20.551,65.1706446886446,23.6080448717948,1.01635133547526,1125.8303030303,240.0,228.0,53.6,59.5,Grow_1
Green Romaine,Green Forest,20.556,67.3973846153846,22.1649487179487,0.87213358897535,1074.02628205128,240.0,238.0,50.0,56.4,Grow_1
Curly Iceberg,Cristabel,20.558,59.0952243589743,22.0755833333333,1.08648746601711,1208.97196969696,240.0,216.9,50.5,56.3,Grow_4
Butterhead,Fairly,20.56,59.9428525641025,22.6878076923076,1.10446601634552,1089.31503496503,240.0,228.0,52.8,59.2,Grow_5
Butterhead,Fairly,20.597,66.7010833333333,22.30575,0.897089109692228,1032.00384615384,240.0,228.0,51.6,57.6,Grow_3
Curly Iceberg,Cristabel,20.608,68.4132884615384,23.1675769230769,0.897886360131732,1183.82435897435,240.0,216.9,56.2,56.7,Grow_4
Red Oakleaf,3SX3806,20.612,66.8966538461538,22.7390256410256,0.917785457770893,1132.11974358974,240.0,255.0,51.1,56.7,Grow_5
Butterhead,Fairly,20.648,64.2124102564102,23.6385256410256,1.04541220250907,1132.43712121212,240.0,228.0,50.3,56.5,Grow_1
Butterhead,Fairly,20.657,63.6852628205128,22.8376602564102,1.01441770549319,1041.94673659673,240.0,228.0,53.2,58.7,Grow_3
Butterhead,Fairly,20.683,55.1828333333333,23.425488095238,1.29231702865692,1040.39848484848,240.0,228.0,53.5,59.6,Grow_2
Butterhead,Fairly,20.69,60.0794807692307,23.0342371794871,1.12416918606902,1122.71893939393,240.0,228.0,49.0,55.2,Grow_1
Butterhead,Fairly,20.69,60.9873012820512,23.5782564102564,1.13562798335246,1046.41282051282,240.0,228.0,50.5,56.4,Grow_1
Butterhead,Fairly,20.788,67.1299038461538,22.8080961538461,0.914586147651317,1133.36083916083,240.0,230.7,45.0,50.8,Grow_1
Curly Iceberg,Cristabel,20.798,68.8358461538461,23.0005128205128,0.877707413881899,1189.52086247086,240.0,216.9,50.2,54.1,Grow_5
Butterhead,Fairly,20.864,58.250282051282,22.7209923076923,1.15397413787462,1096.96101398601,240.0,228.0,50.3,56.7,Grow_4
Curly Iceberg,Cristabel,20.912,65.0593717948718,23.7302499999999,1.02835159098642,1063.25641025641,240.0,216.9,51.2,57.5,Grow_1
Butterhead,Fairly,20.937,66.6511089743589,23.4497884615384,0.965974031949338,1067.94999999999,240.0,228.0,58.4,59.2,Grow_3
Butterhead,Fairly,20.942,54.303423076923,23.7604166666666,1.34445591308942,1021.96136363636,240.0,228.0,53.1,59.3,Grow_3
Curly Iceberg,Cristabel,20.964,65.5621282051282,22.805032051282,0.958406931218942,1148.60623543123,240.0,216.9,50.6,56.3,Grow_1
Butterhead,Fairly,20.966,64.3269294871795,23.0476538461538,1.00529806878301,1071.15731934731,240.0,228.0,53.2,58.8,Grow_1
Curly Iceberg,Cristabel,20.976,54.4668557692307,22.2183589743589,1.22051253990417,1071.03881118881,240.0,216.9,50.8,56.6,Grow_3
Curly Iceberg,Cristabel,20.98,61.0894038461538,22.8818141025641,1.08585182248582,1031.5,240.0,216.9,50.5,56.2,Grow_3
Curly Iceberg,Cristabel,20.996,56.9898397435897,21.8774807692307,1.12978228428859,1196.94434731934,240.0,216.9,53.4,59.5,Grow_4
Butterhead,Fairly,20.996,58.2844102564102,22.8168012820512,1.15939276968467,1196.94434731934,240.0,228.0,52.6,58.6,Grow_4
Butterhead,Fairly,21.044,68.9560833333333,24.1073333333333,0.93357860083078,1168.36439393939,240.0,228.0,49.6,55.4,Grow_2
Butterhead,Fairly,21.145,65.3673974358974,22.6986025641025,0.956424033745792,1044.6173076923,240.0,228.0,50.9,56.7,Grow_1
Curly Iceberg,Cristabel,21.148,66.3350346153846,22.5133576923076,0.920813971097039,1031.82004662004,240.0,216.9,50.1,56.2,Grow_3
Butterhead,Fairly,21.172,66.6647206959707,23.3789679487179,0.959849591362954,1133.09743589743,240.0,228.0,51.6,56.6,Grow_1
Butterhead,Fairly,21.176,65.6806217948717,23.5509358974359,0.997699897394484,1145.12966200466,240.0,228.0,49.3,55.6,Grow_1
Curly Iceberg,Cristabel,21.191,62.3180256410256,22.0758653846153,1.00143295666403,1079.01217948717,240.0,216.9,49.7,55.4,Grow_3
Curly Iceberg,Cristabel,21.203,58.0738717948718,22.7614166666666,1.16129908876849,1143.83863636363,240.0,216.9,50.7,56.7,Grow_1
Curly Iceberg,Cristabel,21.212,62.68043006993,24.4953537296037,1.15013594401023,1088.36993006993,240.0,216.9,52.2,58.1,Grow_4
Butterhead,Fairly,21.228,58.8168461538461,22.8666923076923,1.14785154297997,1181.65198135198,240.0,228.0,52.3,57.8,Grow_4
Curly Iceberg,Cristabel,21.231,61.1057115384615,22.912673076923,1.08849662937019,1087.475,240.0,216.9,49.7,55.5,Grow_1
Curly Iceberg,Cristabel,21.239,67.9892371794871,23.0232628205128,0.90236356241586,1060.09393939393,240.0,216.9,50.9,56.6,Grow_1
Curly Iceberg,Cristabel,21.243,62.2765128205128,23.6050705128205,1.09942363726633,1054.07045454545,240.0,216.9,51.6,57.2,Grow_1
Curly Iceberg,Cristabel,21.275,60.5267435897435,23.2148141025641,1.1251133073378,1048.03525641025,240.0,216.9,53.5,59.5,Grow_1
Butterhead,Fairly,21.369,70.3517445054945,22.5130521978021,0.809053043526459,1022.23409090909,240.0,228.0,49.6,55.2,Grow_3
